__label__0 "dude while were makin those weirdy brownies my sister made awesome cookies i took pics"
__label__0 "princess i like to make love lt gt times per night hope thats not a problem"
__label__0 "lol i know they so dramatic schools already closed for tomorrow apparently we ca drive in the inch of snow were supposed to get"
__label__0 "guess which pub im in im as happy as a pig in clover or whatever the saying is"
__label__0 "i am 6 we will be a good combination"
__label__0 "goodmorning my grandfather expired so am on leave today"
__label__0 "today is accept day u accept me as brother sister lover dear1 best1 clos1 lvblefrnd jstfrnd cutefrnd lifpartnr belovd swtheart bstfrnd no rply means enemy"
__label__1 "hack chat get backdoor entry into 121 chat rooms at a fraction of the cost reply neo69 or call 09050280520 to subscribe 25p pm dps bcm box 8027 ldn wc1n3xx"
__label__1 "congratulations ur awarded 500 of cd vouchers or 125gift guaranteed free entry 2 100 wkly draw txt music to 87066 tncs"
__label__1 "want explicit sex in 30 secs ring 02073162414 now costs"
__label__1 "ur is currently 500 pounds to maximize ur now send go to 86688 only cc 08718720201"
__label__0 "then u going ikea str aft dat"
__label__0 "tessy pls do me a favor pls convey my birthday wishes to nimya pls dnt forget it today is her birthday shijas"
__label__1 "private your 2003 account statement for shows 800 points call 08718738001 identifier code 49557 expires"
__label__0 "yes ammae life takes lot of turns you can only sit and try to hold the steering"
__label__0 "i wanted to wish you a happy new year and i wanted to talk to you about some legal advice to do with when gary and i split but in person i make a trip to ptbo for that i hope everything is good with you babe and i love ya"
__label__0 "he fucking chickened out he messaged me he would be late and woould buzz me and then i did hear a word from him"
__label__0 "i wonder how you got online my love had you gone to the net cafe did you get your phone recharged were you on a friends net i think of you boytoy"
__label__0 "cool ta luv but 2 cause i have been doin loads of planning all wk we have got our social services inspection at the nursery take care spk sn x"
__label__1 "our dating service has been asked 2 contact u by someone shy call 09058091870 now all will be revealed pobox84 m26 3uz 150p"
__label__0 "i guess that why you re worried you must know that there a way the body repairs itself and i quite sure you should worry we take it slow first the tests they will guide when your ovulation is then just relax nothing you said is a reason to worry but keep on followin you up"
__label__0 "what makes you most happy"
__label__0 "no i got rumour that you going to buy apartment in chennai"
__label__0 "sorry i now then c ur msg yar lor so poor thing but only 4 one night tmr u have a brand new room 2 sleep in"
__label__0 "where are the garage keys they are on the bookshelf"
__label__0 "shall call now dear having food"
__label__0 "k k why cant you come here and search job"
__label__1 "do you want 750 anytime any network mins 150 text and a new video phone for only five pounds per week call 08000776320 now or reply for delivery tomorrow"
__label__0 "gud mrng dear hav a nice day"
__label__1 "this is the 2nd time we have tried 2 contact u have won the 750 pound prize 2 claim is easy call 08718726970 now only 10p per min"
__label__1 "xmas new years eve tickets are now on sale from the club during the day from 10am till 8pm and on thurs fri sat night this week they selling fast"
__label__0 "pity was in mood for that so any other suggestions"
__label__0 "u come n search tat vid not finishd"
__label__0 "oh is it send me the address"
__label__0 "yes princess i want to make you happy"
__label__0 "aight text me when you back at mu and i swing by need somebody to get the door for me"
__label__0 "don t give a flying monkeys wot they think and i certainly don t mind any friend of mine and all that"
__label__0 "i wont do anything de"
__label__0 "yep get with the program you slacking"
__label__0 "hello wen u finish fancy meetin up wiv u all tonite as i need a break from dabooks did 4 hrs last today of wrk"
__label__0 "you have registered sinco as payee log in at and enter urn lt gt to confirm beware of frauds do not share or disclose urn to anyone"
__label__0 "u say leh of course nothing happen lar not say v romantic jus a bit only lor i thk e nite scenery not so nice leh"
__label__0 "greetings me consider yourself excused"
__label__0 "match lt gt for 2"
__label__0 "no dear i was sleeping"
__label__0 "have you got xmas radio times if not i will get it now"
__label__0 "good afternoon sexy buns how goes the job search i wake and you are my first thought as always my love i wish your fine and happy and know i adore you"
__label__1 "urgent your 4 costa del sol holiday or await collection call 09050090044 now toclaim sae tc s pobox334 stockport sk38xh max10mins"
__label__1 "449050000301 you have won a price to claim call 09050000301"
__label__0 "are you angry with me what happen dear"
__label__0 "ps u no ur a grown up now right"
__label__0 "dear i am not denying your words please"
__label__0 "kinda first one gets in at twelve aah speak tomo"
__label__0 "sir waiting for your letter"
__label__0 "anyway seriously hit me up when you back because otherwise i have to light up with armand and he always has shit is vomiting"
__label__0 "also track down any lighters you can find"
__label__0 "how its a little difficult but its a simple way to enter this place"
__label__0 "i think steyn surely get one wicket"
__label__1 "urgent ur guaranteed award is still unclaimed call 09066368327 now claimcode m39m51"
__label__0 "we are hoping to get away by 7 from langport you still up for town tonight"
__label__1 "not heard from u4 a while call 4 rude chat private line 01223585334 to cum wan 2c pics of me gettin shagged then text pix to 8552 2end send stop 8552 sam xxx"
__label__0 "watching cartoon listening music amp at eve had to go temple amp church what about u"
__label__0 "eh sorry leh i din c ur msg not sad already lar me watching tv now u still in office"
__label__0 "nt joking seriously i told"
__label__0 "thanks again for your reply today when is ur visa coming in and r u still buying the gucci and bags my sister things are not easy uncle john also has his own bills so i really need to think about how to make my own money later sha"
__label__0 "asking do u knw them or nt may be ur frnds or classmates"
__label__0 "huh means computational science y they like dat one push here n there"
__label__1 "free ring tone just text polys to 87131 then every week get a new tone 0870737910216yrs only"
__label__1 "new tones this week include 1 ab 2 sara 3 will to order follow instructions on next message"
__label__0 "will send in lt gt min"
__label__0 "where r e meeting tmr"
__label__0 "love it the girls at the office may wonder why you are smiling but sore"
__label__0 "i will vote for wherever my heart guides me"
__label__0 "ay wana meet on sat ü wkg on sat"
__label__0 "yeah we would leave for an hour at least how 4 sound"
__label__0 "yup ok i go home look at the timings then i msg ü again xuhui going to learn on 2nd may too but her lesson is at 8am"
__label__0 "ü ready then call me"
__label__0 "yes here tv is always available in work place"
__label__0 "hey no i ad a crap nite was borin without ya 2 boggy with me u boring biatch thanx but u wait til nxt time il ave ya"
